ticker,as_of,book_value_per_share,earnings_per_share,return_on_equity
MGM,2023-02-24,12.74515433538773,3.5296703296703296,0.305729295796674
MGM,2023-05-01,13.178423990369486,5.126404494382022,0.395572001626394
MGM,2023-08-02,12.517855350764643,3.6905555555555556,0.3065438169604718
MGM,2023-11-08,11.632574923323071,3.086397058823529,0.28042069508415723
MGM,2024-02-23,11.671010119086123,3.228846153846154,0.3005160769902306
MGM,2024-05-01,10.976814083965639,2.7577777777777777,0.25514787818896517
MGM,2024-07-31,10.534578864955982,2.5812154696132596,0.25393199173200576
MGM,2024-10-30,10.886121911633863,2.54029304029304,0.2437109167615696
MHK,2022-02-23,115.43789066783638,15.051236263736264,0.12301924542474686
MHK,2022-04-29,116.8308408577878,15.201648351648352,0.11882809901218372
MHK,2022-07-29,121.3439713310195,16.44505494505494,0.12259686352873611
MHK,2022-10-28,110.31750264550264,-0.1738095238095238,-0.0014037280536171087
MHK,2023-02-22,113.03716402116402,0.4010989010989011,0.0031599989327990383
MHK,2023-04-28,114.04977681400229,5.109999999999999,0.040176646883898076
MHK,2023-07-28,115.54966346560028,5.747237569060774,0.0445908865223608
MHK,2023-10-27,102.30240777245847,-12.211397058823527,-0.10693970978414401
MHK,2024-02-23,107.33091630997973,-6.918956043956045,-0.057814424336131924
MHK,2024-04-26,107.33005617977528,6.766853932584269,0.05634959598111593
MHK,2024-07-26,108.61505681818181,8.354444444444445,0.06958593982722669
MJN,2016-02-17,-3.3911832838723646,3.289010989010989,-1.0363677521276762
MJN,2016-04-28,-3.4039786220713824,1.5816666666666666,-0.46402091420977165
MJN,2016-07-28,-3.043992487766627,2.4602209944751383,-0.8172490492932482
MJN,2016-10-27,-2.590358848934608,2.7007326007326005,-1.0536704674635708
MJN,2017-02-27,-2.795083727395435,2.93,-1.062804759118393
MJN,2017-04-27,-2.3475276694607854,2.6657303370786516,-1.1406279728627315
MKC,2020-01-28,25.974358974358974,5.314560439560439,0.20458466247764198
MKC,2020-03-31,26.781203007518798,4.420555555555556,0.16475445377155137
MKC,2020-06-25,27.442857142857143,5.1340659340659345,0.1871479844848978
MKC,2020-09-29,29.54695717505635,5.4750000000000005,0.18518276201469286
MKC,2021-01-28,14.732082551594747,2.8,0.1903670308957999
MKC,2021-03-30,15.535380007487833,2.501685393258427,0.15991367580499072
MKC,2021-07-01,16.1875,2.601381215469613,0.16108166354634745
MKC,2021-09-30,16.416541916167663,2.794322344322344,0.1700467927528226
MKC,2022-01-27,16.502057613168724,2.837774725274725,0.1717014282475629
MKC,2022-03-29,17.16840926064227,2.378651685393258,0.13816996431777195
MKC,2022-06-29,17.15106303618053,2.0569060773480663,0.11990159012498525
MKC,2022-10-06,17.11786646773592,2.4734432234432235,0.1445865997104748
MKC,2023-01-26,17.451528709917973,2.546978021978022,0.1461112330677548
MKC,2023-03-28,18.15846383296048,2.1325842696629214,0.11713646375532975
MKC,2023-06-29,18.401043607901602,2.1980662983425416,0.11894399824529402
MKC,2023-10-03,18.812593144560356,2.2996336996336995,0.12214691348432659
MKC,2024-01-25,18.855067064083457,2.546978021978022,0.13485679455802166
MKC,2024-03-26,19.4951564828614,2.5144444444444445,0.12866167648776344
MKC,2024-06-27,19.841340782122906,2.607142857142857,0.13183244656383525
MKC,2024-10-01,20.191806331471135,2.8374087591240875,0.14086554546611188
MKTX,2016-02-25,10.444281810975536,2.627197802197802,0.24647461925271982
MKTX,2016-04-28,10.923623717658757,3.203888888888889,0.28619999112012096
MKTX,2016-07-29,11.588420629025947,3.408011049723757,0.28707282442895654
MKTX,2016-10-28,12.015152551739636,3.3692307692307693,0.27529337683200866
MKTX,2017-02-21,12.465794928719875,3.42,0.2695908019649027
MKTX,2017-04-27,12.8480093716114,4.71629213483146,0.36103287254398736
MKTX,2017-07-27,13.34681680623989,4.420555555555556,0.32561573220614615
MKTX,2017-10-27,13.606814390484317,4.173345588235294,0.30104159422739396
MKTX,2018-02-21,13.683092218078881,4.0310439560439555,0.28847138499690717
MKTX,2018-02-23,13.683092218078881,4.0310439560439555,0.28847138499690717
MKTX,2018-04-26,14.280799757114426,5.331460674157303,0.366010874087875
MKTX,2018-07-26,14.832178742525407,4.846388888888889,0.32170323470886103
MKTX,2018-10-25,15.390182177808473,4.616176470588234,0.29458291008006293
MKTX,2019-02-20,16.149823072139082,4.692857142857142,0.28513430019159786
MKTX,2019-03-18,16.149823072139082,4.692857142857142,0.28513430019159786
MKTX,2019-04-25,16.74120038310709,5.823595505617977,0.3412827039752229
MKTX,2019-07-25,17.53237006145208,5.515555555555555,0.3082742532866266
MKTX,2019-10-25,18.38561926914263,5.5957720588235285,0.2987209957987367
MKTX,2020-02-18,20.29975023186429,5.545192307692308,0.26680602368086054
MKTX,2020-05-01,21.04403643504792,8.151666666666666,0.38028187647116735
MKTX,2020-07-24,22.496834305271026,8.570441988950277,0.3748985212408931
MKTX,2020-10-30,23.641295658445614,8.102197802197802,0.33731957333048757
MKTX,2021-02-19,25.129659445135722,8.01,0.31346374734179283
MKTX,2021-04-28,26.015840964646333,8.817415730337077,0.33389302029338774
MKTX,2021-07-27,26.885050190373285,7.989444444444444,0.29318500359910143
MKTX,2021-10-26,27.751685581861462,7.367095588235294,0.2615706787699923
MKTX,2022-04-27,27.066168644431958,7.094943820224718,0.25951639861744996
MKTX,2022-07-27,26.588782871672077,7.137777777777777,0.2668260888101076
MKTX,2022-10-26,27.067570166008,6.843749999999999,0.25158770955817394
MKTX,2023-02-22,28.715702031345607,6.698351648351648,0.23209051263066968
MKTX,2023-04-27,29.773056935397893,8.03820224719101,0.26923665850808326
MKTX,2023-07-27,30.922813039298386,7.2188888888888885,0.23232669370506553
MKTX,2023-10-25,31.607138568281638,6.749816176470588,0.2123076580759678
MKTX,2024-02-22,34.115399577959586,6.888873626373626,0.20013251911129112
MKTX,2024-05-07,34.746725983271226,7.786666666666666,0.22340069370639837
MKTX,2024-08-06,35.17983061967875,7.360497237569061,0.20868304366083637
MKTX,2024-11-06,36.74660336452388,7.42032967032967,0.2016141257506837
MLM,2016-02-23,62.92411482808356,4.321840659340659,0.07137419628879434
MLM,2017-02-24,65.53086615170318,6.66,0.1027507875645716
MLM,2018-02-23,74.4294053091152,11.331043956043956,0.1528553147211793
MLM,2019-02-25,79.12281852355434,7.480494505494505,0.0952799467602162
MLM,2020-02-21,85.75,9.796840659340658,0.11467089854901023
MLM,2021-02-19,94.55377207062601,11.56,0.12239631962245573
MLM,2021-11-02,101.8573717948718,11.728308823529412,0.1152128337450243
MLM,2022-02-22,104.7323717948718,11.290934065934065,0.10778846343013251
MLM,2022-05-03,103.02724358974359,1.3943820224719101,0.013651487026368463
MLM,2022-07-28,108.49358974358974,12.612777777777776,0.11618537666174299
MLM,2022-11-02,111.68599033816425,14.70735294117647,0.13218480004138858
MLM,2023-02-24,115.4669887278583,13.948214285714286,0.12121627762099137
MLM,2023-05-04,115.7258064516129,8.03820224719101,0.06939043965078494
MLM,2023-07-27,120.08252427184466,15.370555555555555,0.1283431327191686
MLM,2023-11-01,126.23941746814742,19.202757352941177,0.15244736792506172
MLM,2024-02-23,129.9420147589296,18.931868131868132,0.14590838815618482
MLM,2024-04-30,143.98126280571378,68.62,0.47752738654147103
MLM,2024-08-08,144.60775783806199,43.8,0.30552086107329096
MLM,2024-10-30,150.0211304164987,37.008058608058604,0.24803476597565374
MMM,2016-02-11,19.214543215329364,7.741208791208791,0.41392872160296146
MMM,2017-02-09,17.257493728137778,8.35,0.49038648281219654
MMM,2018-02-08,19.437395178450494,8.152335164835165,0.4212873954722956
MMM,2019-02-07,16.989979006518713,9.114972527472528,0.5475393073647463
MMM,2020-02-06,17.495245680460265,7.941758241758242,0.45538655918264387
MMM,2020-04-28,17.64093188272219,9.084444444444445,0.5163868904876099
MMM,2020-07-28,18.848322137015646,9.03425414364641,0.47957958737316914
MMM,2020-10-27,20.59561270663177,9.252014652014651,0.44960440793774126
MMM,2021-02-04,22.270892361857264,9.32,0.4184347555762804
MMM,2021-04-27,23.73743900034523,11.483146067415728,0.4840279592370002
MMM,2021-07-27,24.968967960713098,10.990555555555554,0.4418220130429432
MMM,2021-10-26,25.09315342974566,10.601102941176471,0.42521713042063297
MMM,2022-02-09,26.311303628075557,10.258104395604397,0.3946076354856097
MMM,2022-04-26,26.236302319586635,9.309550561797751,0.3568224749204151
MMM,2022-07-27,24.125535875869172,4.8869444444444445,0.20319094746034055
MMM,2022-10-25,25.472963321474687,12.318749999999998,0.49902343749999994
MMM,2023-02-08,26.80406227744169,10.238049450549452,0.3934839613585708
MMM,2023-04-25,27.730234600521854,7.258988764044943,0.2616483611722763
MMM,2023-07-25,14.127005328678148,-21.494444444444444,-1.5251239634094211
MMM,2023-10-24,8.45890979014122,-19.243014705882352,-2.2805606617647056
MMM,2024-02-07,8.699174993190502,-12.664697802197804,-1.4591672629430066
MMM,2024-04-30,8.79353214278245,6.772777777777777,0.7734392839201717
MMM,2024-07-26,7.128377515509268,7.541988950276243,1.0675074351435392
MMM,2024-10-22,8.524335012484707,8.32948717948718,0.9922344637984447
MO,2019-02-26,7.89036582410905,3.7001373626373626,0.4721802340487672
MO,2020-02-25,3.3487953562320456,-0.7019230769230769,-0.2083819025718736
MO,2021-02-26,1.5276424465844336,2.4,1.5734413525889397
MO,2022-02-25,-0.8808805822895773,1.3436813186813188,-1.5453296703296702
MO,2023-02-27,-2.225104494530629,3.1987637362637362,-1.454778546396971
MO,2024-02-27,-2.00741521601737,4.582554945054945,-2.3029195380890295
MOH,2016-02-26,27.803571428571427,2.7575549450549453,0.09209560510138544
MOH,2016-05-03,27.894736842105264,1.7844444444444443,0.06121593291404612
MOH,2016-07-27,28.789473684210527,2.0569060773480663,0.0700455523346834
MOH,2016-10-27,29.666666666666668,2.393223443223443,0.07827477076442185
MOH,2017-03-01,28.92982456140351,0.93,0.031534263189812006
MOH,2017-05-04,30.29824561403509,5.659550561797752,0.18285264438560078
MOH,2017-08-02,26.68421052631579,-5.556111111111111,-0.2039776462853386
MOH,2017-11-07,25.07017543859649,-5.958088235294118,-0.234764129584654
MOH,2018-03-01,22.283333333333335,-9.094917582417583,-0.3839989479480878
MOH,2018-04-30,25.048387096774192,7.3410112359550554,0.2825629264128146
MOH,2018-08-01,26.741935483870968,10.341666666666665,0.3779151588258946
MOH,2018-11-01,25.177419354838708,11.16470588235294,0.4349822888796774
MOH,2019-02-19,26.56451612903226,11.601785714285715,0.4304446312643034
MOH,2019-04-30,29.126984126984127,13.08258426966292,0.44251905826164156
MOH,2019-07-31,27.555555555555557,12.85611111111111,0.46022145417306703
MOH,2019-10-30,29.063492063492063,12.278492647058822,0.4170113566999711
MOH,2020-02-14,31.612903225806452,11.882554945054945,0.377053431262615
MOH,2020-05-01,27.915254237288135,11.963888888888889,0.43830533630169327
MOH,2020-07-31,33.83050847457627,15.426795580110499,0.45867979052026703
MOH,2020-10-29,37.30508474576271,14.43956043956044,0.38816022686990426
MOH,2021-02-16,35.52542372881356,11.4,0.321087786259542
MOH,2021-04-29,37.310344827586206,16.19943820224719,0.43209620137489874
MOH,2021-07-29,40.86206896551724,14.478333333333332,0.3533638068448195
MOH,2021-10-28,43.41379310344828,12.922610294117646,0.2963077605943092
MOH,2022-04-28,47.355932203389834,18.25,0.3787007471869897
MOH,2022-07-28,48.793103448275865,17.72277777777778,0.36256380054966625
MOH,2022-10-27,52.43103448275862,17.09595588235294,0.32477706636748743
MOH,2023-02-13,51.10344827586207,13.757692307692308,0.2679405614628287
MOH,2023-04-27,56.689655172413794,22.884269662921348,0.40038341671450833
MOH,2023-07-27,62.43103448275862,22.204166666666666,0.3528030930682132
MOH,2023-10-26,66.87931034482759,20.37022058823529,0.302699869584338
MOH,2024-02-13,72.67241379310344,18.96195054945055,0.2595485771642355
MOH,2024-04-25,76.15254237288136,21.12944444444444,0.2716942404233746
MOH,2024-07-25,82.08474576271186,20.93204419889503,0.2506665084766645
MOH,2024-10-24,83.6842105263158,21.458791208791208,0.26011165633807143
MOS,2017-11-03,28.811309251586803,1.2345588235294118,0.04297376170020716
MOS,2018-02-21,27.39640967423386,-0.31085164835164836,-0.011176969638108188
MOS,2018-05-09,27.12652995931677,0.4511235955056179,0.016592781261586573
MOS,2018-08-07,26.45269555027545,0.5880555555555554,0.021915687018076096
MOS,2018-11-06,27.0879645563157,1.2479779411764707,0.045970142337888265
MOS,2019-03-13,26.973039944202156,1.2233516483516482,0.045328230289710676
MOS,2019-05-07,27.47932275056087,1.3943820224719101,0.05060058920614032
MOS,2019-08-06,27.141446876816758,-0.5475,-0.019807282217766318
MOS,2019-11-05,26.576785327997854,-0.5099264705882353,-0.019450307151493124
MOS,2020-02-20,24.251220498676062,-2.7876373626373625,-0.11652413233709842
MOS,2020-05-05,22.066278277855886,-2.19,-0.09817053943118191
MOS,2020-08-04,22.40365007980308,-0.8267955801104973,-0.036945602911204745
MOS,2020-11-03,22.50863833756549,-0.5749084249084249,-0.025352288501547828
MOS,2021-02-22,25.27463392852677,1.76,0.06952011188344083
MOS,2021-05-04,25.38763794866841,1.681460674157303,0.0667739726331259
MOS,2021-08-03,27.270568058990253,3.163333333333333,0.11649228305496441
MOS,2021-11-02,27.475094453349424,3.408455882352941,0.12437318935481757
MOS,2022-02-23,27.972399194427823,4.321840659340659,0.15419315833778166
MOS,2022-05-03,32.14947836764184,13.246629213483144,0.4165115557024711
MOS,2022-08-02,33.379401089926226,12.389722222222222,0.3827158130022494
MOS,2022-11-08,34.01684387471526,11.51360294117647,0.35453372323490295
MOS,2023-02-23,35.55180172172752,10.19793956043956,0.2980308643292069
MOS,2023-05-04,35.81405813646211,5.331460674157303,0.14992420751364935
MOS,2023-08-02,37.33813141214495,4.8869444444444445,0.13139280755967575
MOS,2023-11-08,36.70135406503138,3.2205882352941173,0.08904281611734342
MOS,2024-02-22,37.92064452716921,3.5296703296703296,0.09504322750852506
MOS,2024-05-02,37.39629524182339,0.5677777777777778,0.015251904176847391
MOS,2024-08-07,36.542922980203855,-0.7259668508287292,-0.020078388465437757
MOS,2024-11-12,37.14922487132142,0.02673992673992674,0.0006680113127956225
MPWR,2016-02-29,9.285091587089623,0.892445054945055,0.09570446432075236
MPWR,2016-05-06,9.493637538522716,1.0544444444444445,0.11227505720104926
MPWR,2016-07-29,9.761363636363637,1.088950276243094,0.11111727097494224
MPWR,2016-11-03,10.238262708738104,1.2032967032967032,0.11608768141348166
MPWR,2017-03-01,10.568381830215968,1.3,0.12228727303092439
MPWR,2017-05-05,10.939353524576251,1.435393258426966,0.13160780597110983
MPWR,2017-07-31,11.453681767635256,1.46,0.12621369810585353
MPWR,2017-11-06,12.178929363014358,1.7310661764705881,0.1410389950256525
MPWR,2018-03-01,12.544023645888403,1.5843406593406595,0.12525144130419538
MPWR,2018-05-08,13.247265393285087,2.1325842696629214,0.1605466487972022
MPWR,2018-08-02,13.693271845808207,2.210277777777778,0.16131308072260025
MPWR,2018-11-02,14.387945670628183,2.4691176470588236,0.17072887009741258
MPWR,2019-03-01,15.059240089401246,2.4968406593406596,0.16490915820388255
MPWR,2019-05-10,15.80765923825901,2.501685393258427,0.15784102758236676
MPWR,2019-08-02,16.287042605356895,2.210277777777778,0.13498475554432063
MPWR,2019-11-01,16.90866812478416,2.3751838235294116,0.13959808537672694
MPWR,2020-02-28,17.734111335289803,2.526923076923077,0.14109796783900297
MPWR,2020-05-11,18.186067315218608,3.2444444444444445,0.1783229558214494
MPWR,2020-08-03,18.902830041637905,2.9845303867403317,0.1565903914084589
MPWR,2020-11-06,20.280490509136065,3.6366300366300366,0.17760170199187922
MPWR,2021-03-01,21.35301654626991,3.67,0.17005711850045574
MPWR,2021-05-10,22.335898725320856,4.101123595505618,0.1823106098147243
MPWR,2021-08-09,23.680880719559205,4.461111111111111,0.18757254479396743
MPWR,2021-11-08,25.226465036558114,4.9650735294117645,0.19545273956382236
MPWR,2022-02-25,26.893484088550675,5.294505494505494,0.1950890873697419
MPWR,2022-05-10,28.442080428954423,7.012921348314606,0.24606518906397043
MPWR,2022-08-05,30.417038921067817,8.455833333333333,0.2767757749823588
MPWR,2022-11-09,32.60921156345199,9.165257352941175,0.2792881820277593
MPWR,2023-02-24,35.42152970896045,9.395741758241757,0.2630192194450178
MPWR,2023-05-05,37.46516631161545,9.514606741573033,0.2535165569889266
MPWR,2023-08-04,38.62739703009809,8.962777777777777,0.23078059602094053
MPWR,2023-11-08,40.59326668197282,9.33970588235294,0.2280160664039173
MPWR,2024-02-29,42.68216457066711,9.00467032967033,0.2090540764362278
MPWR,2024-05-03,43.42895596605503,7.705555555555555,0.17757040224922566
MPWR,2024-08-02,45.091338453324575,7.9856353591160225,0.17715688063215393
MPWR,2024-11-06,48.21111543902089,9.265384615384614,0.1917847732198263
MRK,2016-02-26,16.09795935588908,1.5843406593406595,0.09970013646484234
MRK,2016-05-09,15.825722127744042,1.6627777777777777,0.10415239921471944
MRK,2016-08-08,15.679470338964563,1.6939226519337016,0.10837047730540367
MRK,2016-11-07,15.865730211236322,2.179304029304029,0.13799694727364806
MRK,2017-02-28,14.600969715128485,1.42,0.09778487327878667
MRK,2017-05-09,14.564754644319365,2.296629213483146,0.15967172971431615
MRK,2017-08-08,14.469333676679502,2.5955555555555554,0.17963943722248968
MRK,2017-11-07,14.038864659528802,1.6908088235294116,0.12069066279513269
MRK,2018-02-27,12.735005176574129,0.8824175824175824,0.06991428597032044
MRK,2018-05-08,12.514571318515035,1.1073033707865167,0.08965269592171006
MRK,2018-08-07,12.231130068759853,1.8452777777777778,0.15229060564761016
MRK,2018-11-06,12.468194509525832,2.2007352941176466,0.18182155272200792
MRK,2019-02-27,10.344332065436392,2.346428571428571,0.2335900495145467
MRK,2019-05-08,10.696234358825498,4.634269662921348,0.434103463484472
MRK,2019-08-06,10.7933423241608,4.400277777777777,0.4098114307540759
MRK,2019-11-05,10.541306820127083,3.9049632352941175,0.3743532820013764
MRK,2020-02-26,10.21461148305119,3.85054945054945,0.38097970466635306
MRK,2020-05-06,10.381913408795661,5.150555555555555,0.4981810087133498
MRK,2020-08-05,10.928970088248645,4.960773480662984,0.4538423593530703
MRK,2020-11-05,11.535811360183475,4.83992673992674,0.41966091424735974
MRK,2021-02-25,10.005470985369561,2.79,0.2791404984792827
MRK,2021-05-05,10.641539856701344,5.167415730337078,0.48385496047921167
MRK,2021-08-09,13.152537256775991,3.7919444444444443,0.28771617174933084
MRK,2021-11-05,14.170544124064042,4.924816176470587,0.3483182155076927
MRK,2022-02-25,15.106022212690398,5.1741758241758244,0.3426788419520978
MRK,2022-05-05,16.166924533851716,6.9719101123595495,0.4323518992400071
MRK,2022-08-05,17.069965675268694,6.610555555555555,0.3870517257770686
MRK,2022-11-03,17.53493357878149,6.105698529411764,0.34717416702611587
MRK,2023-02-24,18.11673224349799,5.745741758241759,0.31655948691346925
MRK,2023-05-05,18.45721462493315,4.552247191011236,0.2470271525584265
MRK,2023-08-07,15.248345697643321,-2.5144444444444445,-0.1652911666480012
MRK,2023-11-03,16.27688408224461,0.8454044117647058,0.05176214948472722
MRK,2024-02-26,14.838643685944962,0.14038461538461539,0.00973903694028225
MRK,2024-05-03,15.936473266212536,7.6244444444444435,0.4784599037646307
MRK,2024-08-05,17.193403777427815,8.126795580110498,0.4727488995786441
MRK,2024-11-06,17.592256848515433,7.059340659340659,0.4018019192618087
MRNA,2021-05-06,9.571072319201996,12.508426966292133,1.3047086790287543
MRNA,2021-08-05,16.635235732009924,20.237222222222222,1.2101937483426146
MRNA,2021-11-04,24.997530864197532,24.48988970588235,0.972103998652009
MRNA,2022-02-25,35.09925558312655,30.393269230769228,0.8650068559930703
MRNA,2022-05-04,42.6875,37.279213483146066,0.8783489890930626
MRNA,2022-08-03,45.880102040816325,29.72722222222222,0.6600284187440151
MRNA,2022-11-03,46.49095607235142,23.36268382352941,0.514404482057385
MRNA,2023-02-24,49.67012987012987,21.318406593406596,0.43847578975435486
MRNA,2023-05-04,49.122395833333336,0.8202247191011236,0.01717588740099368
MRNA,2023-08-03,44.485564304461946,-6.8741666666666665,-0.1556515953088022
MRNA,2023-11-03,35.31496062992126,-17.297242647058823,-0.49178498043587554
MRNA,2024-02-23,36.26701570680628,-12.363873626373627,-0.3411975277501479
MRNA,2024-05-02,33.46475195822455,-12.450555555555555,-0.371793538096105
MRNA,2024-08-01,30.5,-12.926243093922652,-0.4225302282401957
MRNA,2024-11-07,30.97922077922078,-8.516666666666666,-0.27363193247321693
MRSH,2016-08-01,-7.558766859344894,3.6903314917127075,-0.4898790670686967
MRVL,2022-03-10,18.545163252410845,-0.5329201101928375,-0.026961605609522973
MRVL,2023-03-09,18.26562317486275,-0.19104683195592287,-0.010513443995490304
MRVL,2024-03-13,17.13622183708839,-1.0654054054054054,-0.06208358526413464
MS,2016-02-23,39.156801656003445,2.978159340659341,0.08171945967894466
MS,2016-05-04,39.21488977880578,2.2711111111111113,0.06050519668464676
MS,2016-08-03,40.216750071764444,2.6618784530386743,0.07102308956099429
MS,2016-11-02,41.1139779048306,2.874542124542124,0.0747445229551284
MS,2017-02-27,41.053039317069036,2.98,0.07861932938856016
MS,2017-05-04,42.07689829089141,4.18314606741573,0.10157549072591039
MS,2017-08-03,42.85004090290973,3.8730555555555553,0.09484708936983566
MS,2017-11-03,43.57473204672253,3.837867647058823,0.09290655029770017
MS,2018-02-27,43.28145579039715,3.1486263736263735,0.07917960049021801
MS,2018-05-04,43.989225479772294,6.069662921348314,0.14021833755553975
MS,2018-08-03,45.21410633411222,5.677777777777777,0.1308549666353456
MS,2018-11-05,45.60398201063222,5.354227941176471,0.12305219884734195
MS,2019-02-26,47.208279592166,4.823214285714285,0.1093142707054927
MS,2019-05-03,47.879106047267925,5.78258426966292,0.12340356292407642
MS,2019-08-05,49.26678824767641,5.373611111111111,0.11488193322782916
MS,2019-11-05,50.74073396881273,5.287132352941176,0.110813354073634
MS,2020-02-27,51.160819669243224,5.274450549450549,0.11118273258213664
MS,2020-05-05,54.496967546834306,4.136666666666667,0.08020420840127339
MS,2020-08-04,54.974119460488,6.0497237569060776,0.11390289136244962
MS,2020-11-03,56.07162473666083,6.257142857142856,0.11511956830643619
MS,2021-02-26,56.24427610422068,6.55,0.10803588096010061
MS,2021-05-03,56.85566933193457,9.104494382022471,0.15901362909008315
MS,2021-08-02,58.259774770850775,8.313888888888888,0.14479247892039132
MS,2021-11-03,58.870687148902164,8.199080882352941,0.14366538802711248
MS,2022-02-24,59.4963444091992,8.182417582417582,0.14297381661594824
MS,2022-05-04,58.59454050167716,8.36629213483146,0.14610858107427133
MS,2022-08-05,58.96174922273399,6.995833333333334,0.12296880673342343
MS,2022-11-03,59.62688502227824,6.642463235294118,0.11681331881734487
MS,2023-02-24,59.76827964333572,6.247115384615385,0.11043727794359404
MS,2023-05-02,60.363344395336576,7.0539325842696625,0.12121226979753973
MS,2023-08-03,60.51968095581533,6.042777777777777,0.10427140127994829
MS,2023-11-03,60.41162431547084,5.864154411764706,0.10239058228244377
MS,2024-02-22,60.87796214248252,5.254395604395604,0.09200472834381031
MS,2024-05-03,60.98272216390123,8.273333333333333,0.13949429984027456
MS,2024-08-05,62.20464824416207,7.844475138121547,0.12990781730049655
MS,2024-11-04,64.29441708004914,7.74120879120879,0.1248157356872515
MSCI,2016-02-26,8.92445209211775,2.0556318681318677,0.24876944158087425
MSCI,2016-04-29,6.377518173185829,2.473888888888889,0.39765993058172455
MSCI,2016-07-29,5.633719932892629,2.621546961325967,0.4797849260705564
MSCI,2016-10-28,5.825517778793814,2.6606227106227105,0.46691442994199556
MSCI,2017-02-24,3.47947443672786,2.72,0.821318933895877
MSCI,2017-05-05,3.0827650748116517,3.2808988764044944,1.0729565820143965
MSCI,2017-08-04,3.4084426725572365,3.447222222222222,1.0179616066261572
MSCI,2017-11-03,4.00050042617053,3.556066176470588,0.8914819272014051
MSCI,2018-02-26,4.45050232293177,3.3692307692307693,0.7600946802392146
MSCI,2018-05-04,4.689245534408777,5.24943820224719,1.1201605150150047
MSCI,2018-08-03,3.899703869846688,5.251944444444444,1.3575472978044119
MSCI,2018-11-02,4.271664743515847,5.340808823529411,1.2614625160313278
MSCI,2019-02-22,-1.9779709535011811,5.846016483516483,-3.0588507000945286
MSCI,2019-05-03,-3.7379155153479124,8.653370786516852,-2.3089066176221045
MSCI,2019-08-01,-2.736915187638299,7.3,-2.6583254961849625
MSCI,2019-10-31,-1.7454941427973487,6.991360294117646,-4.001203401600603
MSCI,2020-02-18,-0.9047003163986337,6.678296703296703,-7.367579366432249
MSCI,2020-04-29,-4.232883456490745,7.097222222222221,-1.6953898097165268
MSCI,2020-07-29,-3.7177963343694183,6.291712707182321,-1.707316154398187
MSCI,2020-10-28,-4.655315025714262,7.086080586080586,-1.541115275109781
MSCI,2021-02-12,-5.36775720057185,7.19,-1.357797461386085
MSCI,2021-04-28,-5.842859495548741,9.76067415730337,-1.6760988677812296
MSCI,2021-07-27,-4.461628463153394,8.901944444444444,-1.9970970584512469
MSCI,2021-10-26,-3.3964361514759704,8.65533088235294,-2.549970196988714
MSCI,2022-02-11,-1.9828735148387515,8.824175824175825,-4.4533603650351985
MSCI,2022-04-26,-10.831702048574977,11.483146067415728,-1.065517147116467
MSCI,2022-07-26,-12.751474733148465,10.950000000000001,-0.867278670502123
MSCI,2022-10-25,-13.447025677543422,10.856066176470588,-0.8165652365433773
MSCI,2023-02-10,-12.6053669166963,10.809615384615384,-0.8661008349489635
MSCI,2023-04-25,-11.258177992832747,12.22134831460674,-1.086190522039781
MSCI,2023-07-25,-15.085488686445872,12.328888888888889,-0.8248470959540954
MSCI,2023-10-31,-13.264400501811215,12.560294117647057,-0.9532099540938102
MSCI,2024-02-09,-9.353302108962497,14.489697802197801,-1.5569120321176382
MSCI,2024-04-23,-8.211105191051267,13.099444444444444,-1.5957087465303237
MSCI,2024-07-23,-9.326805561190499,13.30939226519337,-1.4351424536805206
MSCI,2024-10-31,-9.582576007957616,13.61062271062271,-1.43066644300336
MSFT,2016-01-28,9.68832807570978,2.4133879781420764,0.2498494741202243
MSFT,2016-04-21,9.505209656925032,2.291240875912409,0.24353700501404021
MSFT,2016-07-28,9.22092725409836,2.12,0.23331527702543162
MSFT,2016-10-20,9.04059609455293,2.4065934065934065,0.2673156718799872
MSFT,2017-01-26,8.901552393272963,2.5330601092896177,0.2866769795252511
MSFT,2017-04-27,9.02874530622815,2.526923076923077,0.2816878656916518
MSFT,2017-08-02,9.392060197197717,2.7475274725274725,0.2937018640668114
MSFT,2017-10-26,11.612305699481865,3.409340659340659,0.29422360744100456
MSFT,2018-01-31,10.170019467878001,0.07978142076502732,0.006974256409398126
MSFT,2018-04-26,10.304161248374513,1.336996336996337,0.12988803243602015
MSFT,2018-08-03,10.77478181581347,2.155906593406593,0.20088160648558626
MSFT,2018-10-24,11.193619791666666,4.612637362637362,0.4117041077735298
MSFT,2019-01-30,11.991149290641676,4.467759562841531,0.37332592145496785
MSFT,2019-04-24,12.374641273154188,4.532417582417582,0.3671863464303167
MSFT,2019-08-01,13.388721706136334,5.124038461538462,0.3845187354422183
MSFT,2019-10-23,13.89324076499869,5.615384615384615,0.4038179977497917
MSFT,2020-01-29,14.46708711076074,5.843989071038251,0.40443555509103823
MSFT,2020-04-29,15.085770750988143,5.781386861313869,0.38484459734741105
MSFT,2020-07-30,15.625941091005151,5.82,0.37429841763592103
MSFT,2020-10-27,16.313061872025383,7.380219780219781,0.4516068329362546
MSFT,2021-01-26,17.258945136496155,7.73879781420765,0.44958064359665184
MSFT,2021-04-27,17.853066100345103,7.928388278388278,0.4454467629442537
MSFT,2021-07-29,18.88389413485836,8.142307692307691,0.4327078832230676
MSFT,2021-10-26,20.23675099866844,10.95,0.541166021860596
